"date","GISAID_clade","count"
2021-06-22,"GH",301
2021-06-22,"GK",5728
2021-06-22,"GR",1483
2021-06-22,"GRY",1371
2021-06-22,"GV",3
2021-06-22,"O",27
2021-06-22,"S",9
2021-06-23,"G",327
2021-06-23,"GH",247
2021-06-23,"GK",4772
2021-06-23,"GR",1373
2021-06-23,"GRY",953
2021-06-23,"GV",5
2021-06-23,"L",1
2021-06-23,"O",26
2021-06-23,"S",6
2021-06-24,"G",233
2021-06-24,"GH",188
2021-06-24,"GK",4969
2021-06-24,"GR",1022
2021-06-24,"GRY",808
2021-06-24,"GV",2
2021-06-24,"O",37
2021-06-24,"S",9
2021-06-25,"G",224
2021-06-25,"GH",192
2021-06-25,"GK",4236
2021-06-25,"GR",1012
2021-06-25,"GRY",676
2021-06-25,"GV",2
2021-06-25,"O",17
2021-06-25,"S",11
2021-06-26,"G",182
2021-06-26,"GH",122
2021-06-26,"GK",5036
2021-06-26,"GR",665
2021-06-26,"GRY",445
2021-06-26,"GV",2
2021-06-26,"O",10
2021-06-26,"S",10
2021-06-27,"G",231
2021-06-27,"GH",108
2021-06-27,"GK",4132
2021-06-27,"GR",642
2021-06-27,"GRY",403
2021-06-27,"O",22
2021-06-27,"S",3
2021-06-28,"G",520
2021-06-28,"GH",255
2021-06-28,"GK",6852
2021-06-28,"GR",1713
2021-06-28,"GRY",884
2021-06-28,"GV",7
2021-06-28,"O",63
2021-06-28,"S",8
2021-06-29,"G",680
2021-06-29,"GH",255
2021-06-29,"GK",8153
2021-06-29,"GR",1631
2021-06-29,"GRY",825
2021-06-29,"GV",4
2021-06-29,"O",66
2021-06-29,"S",19
2021-06-30,"G",421
2021-06-30,"GH",235
2021-06-30,"GK",7239
2021-06-30,"GR",1175
2021-06-30,"GRA",1
2021-06-30,"GRY",601
2021-06-30,"GV",3
2021-06-30,"O",34
2021-06-30,"S",3
2021-07-01,"G",495
2021-07-01,"GH",190
2021-07-01,"GK",6720
2021-07-01,"GR",1208
2021-07-01,"GRY",444
2021-07-01,"GV",1
2021-07-01,"O",38
2021-07-01,"S",13
2021-07-02,"G",339
2021-07-02,"GH",165
2021-07-02,"GK",6059
2021-07-02,"GR",1257
2021-07-02,"GRY",421
2021-07-02,"GV",6
2021-07-02,"O",34
2021-07-02,"S",15
2021-07-03,"G",404
2021-07-03,"GH",334
2021-07-03,"GK",4088
2021-07-03,"GR",703
2021-07-03,"GRY",320
2021-07-03,"GV",2
2021-07-03,"O",22
2021-07-03,"S",8
2021-07-04,"G",484
2021-07-04,"GH",84
2021-07-04,"GK",5208
2021-07-04,"GR",461
2021-07-04,"GRY",237
2021-07-04,"GV",1
2021-07-04,"O",15
2021-07-04,"S",13
2021-07-05,"G",542
2021-07-05,"GH",228
2021-07-05,"GK",8441
2021-07-05,"GR",1773
2021-07-05,"GRA",1
2021-07-05,"GRY",450
2021-07-05,"GV",2
2021-07-05,"O",61
2021-07-05,"S",14
2021-07-06,"G",725
2021-07-06,"GH",294
2021-07-06,"GK",7614
2021-07-06,"GR",1526
2021-07-06,"GRY",438
2021-07-06,"GV",3
2021-07-06,"L",1
2021-07-06,"O",74
2021-07-06,"S",15
2021-07-07,"G",509
2021-07-07,"GH",189
2021-07-07,"GK",10337
2021-07-07,"GR",1345
2021-07-07,"GRY",369
2021-07-07,"GV",3
2021-07-07,"L",2
2021-07-07,"O",37
2021-07-07,"S",16
2021-07-08,"G",271
2021-07-08,"GH",210
2021-07-08,"GK",8513
2021-07-08,"GR",1208
2021-07-08,"GRY",291
2021-07-08,"GV",4
2021-07-08,"L",1
2021-07-08,"O",40
2021-07-08,"S",19
2021-07-09,"G",250
2021-07-09,"GH",211
2021-07-09,"GK",8500
2021-07-09,"GR",1146
2021-07-09,"GRY",233
2021-07-09,"GV",3
2021-07-09,"O",44
2021-07-09,"S",18
2021-07-10,"G",196
2021-07-10,"GH",150
2021-07-10,"GK",5826
2021-07-10,"GR",763
2021-07-10,"GRY",134
2021-07-10,"GV",3
2021-07-10,"L",2
2021-07-10,"O",26
2021-07-10,"S",11
2021-07-11,"G",146
2021-07-11,"GH",102
2021-07-11,"GK",6005
2021-07-11,"GR",536
2021-07-11,"GRY",105
2021-07-11,"GV",1
2021-07-11,"O",23
2021-07-11,"S",5
2021-07-12,"G",478
2021-07-12,"GH",269
2021-07-12,"GK",10222
2021-07-12,"GR",1942
2021-07-12,"GRY",259
2021-07-12,"GV",12
2021-07-12,"L",5
2021-07-12,"O",85
2021-07-12,"S",13
2021-07-13,"",1
2021-07-13,"G",251
2021-07-13,"GH",252
2021-07-13,"GK",10412
2021-07-13,"GR",1671
2021-07-13,"GRY",146
2021-07-13,"GV",9
2021-07-13,"O",37
2021-07-13,"S",12
2021-07-14,"G",364
2021-07-14,"GH",195
2021-07-14,"GK",10380
2021-07-14,"GR",1082
2021-07-14,"GRY",128
2021-07-14,"GV",3
2021-07-14,"O",53
2021-07-14,"S",7
2021-07-15,"G",617
2021-07-15,"GH",248
2021-07-15,"GK",10396
2021-07-15,"GR",1176
2021-07-15,"GRY",162
2021-07-15,"GV",9
2021-07-15,"O",89
2021-07-15,"S",9
2021-07-16,"G",188
2021-07-16,"GH",251
2021-07-16,"GK",11466
2021-07-16,"GR",970
2021-07-16,"GRY",132
2021-07-16,"GV",5
2021-07-16,"O",38
2021-07-16,"S",20
2021-07-17,"G",70
2021-07-17,"GH",120
2021-07-17,"GK",8062
2021-07-17,"GR",670
2021-07-17,"GRY",68
2021-07-17,"GV",3
2021-07-17,"O",13
2021-07-17,"S",10
2021-07-18,"G",75
2021-07-18,"GH",98
2021-07-18,"GK",7349
2021-07-18,"GR",450
2021-07-18,"GRY",33
2021-07-18,"GV",4
2021-07-18,"O",19
2021-07-18,"S",7
2021-07-19,"G",123
2021-07-19,"GH",237
2021-07-19,"GK",15826
2021-07-19,"GR",1621
2021-07-19,"GRY",103
2021-07-19,"GV",3
2021-07-19,"O",150
2021-07-19,"S",12
2021-07-20,"G",186
2021-07-20,"GH",229
2021-07-20,"GK",17087
2021-07-20,"GR",1346
2021-07-20,"GRY",145
2021-07-20,"GV",5
2021-07-20,"O",41
2021-07-20,"S",6
2021-07-21,"G",124
2021-07-21,"GH",158
2021-07-21,"GK",14881
2021-07-21,"GR",944
2021-07-21,"GRY",115
2021-07-21,"GV",5
2021-07-21,"O",73
2021-07-21,"S",7
2021-07-22,"G",102
2021-07-22,"GH",199
2021-07-22,"GK",15285
2021-07-22,"GR",747
2021-07-22,"GRY",91
2021-07-22,"GV",8
2021-07-22,"O",46
2021-07-22,"S",11
2021-07-23,"G",126
2021-07-23,"GH",169
2021-07-23,"GK",14245
2021-07-23,"GR",722
2021-07-23,"GRY",70
2021-07-23,"GV",1
2021-07-23,"L",1
2021-07-23,"O",35
2021-07-23,"S",22
2021-07-24,"G",35
2021-07-24,"GH",82
2021-07-24,"GK",12071
2021-07-24,"GR",568
2021-07-24,"GRY",69
2021-07-24,"GV",7
2021-07-24,"L",1
2021-07-24,"O",32
2021-07-24,"S",4
2021-07-25,"G",26
2021-07-25,"GH",97
2021-07-25,"GK",10920
2021-07-25,"GR",445
2021-07-25,"GRY",39
2021-07-25,"GV",3
2021-07-25,"O",29
2021-07-26,"G",112
2021-07-26,"GH",182
2021-07-26,"GK",19070
2021-07-26,"GR",1290
2021-07-26,"GRY",98
2021-07-26,"GV",9
2021-07-26,"O",155
2021-07-26,"S",6
2021-07-27,"G",91
2021-07-27,"GH",148
2021-07-27,"GK",18328
2021-07-27,"GR",986
2021-07-27,"GRY",91
2021-07-27,"GV",6
2021-07-27,"O",153
2021-07-27,"S",11
2021-07-28,"G",158
2021-07-28,"GH",147
2021-07-28,"GK",18807
2021-07-28,"GR",841
2021-07-28,"GRY",86
2021-07-28,"GV",8
2021-07-28,"O",193
2021-07-28,"S",5
2021-07-29,"G",189
2021-07-29,"GH",141
2021-07-29,"GK",19774
2021-07-29,"GR",800
2021-07-29,"GRY",83
2021-07-29,"GV",16
2021-07-29,"O",311
2021-07-29,"S",3
2021-07-30,"G",104
2021-07-30,"GH",167
2021-07-30,"GK",17785
2021-07-30,"GR",764
2021-07-30,"GRY",38
2021-07-30,"GV",7
2021-07-30,"O",377
2021-07-30,"S",4
2021-07-31,"G",125
2021-07-31,"GH",85
2021-07-31,"GK",13098
2021-07-31,"GR",498
2021-07-31,"GRY",44
2021-07-31,"GV",3
2021-07-31,"O",145
2021-07-31,"S",4
2021-08-01,"G",45
2021-08-01,"GH",39
2021-08-01,"GK",11581
2021-08-01,"GR",345
2021-08-01,"GRY",21
2021-08-01,"GV",2
2021-08-01,"O",84
2021-08-01,"S",3
2021-08-02,"G",121
2021-08-02,"GH",125
2021-08-02,"GK",20481
2021-08-02,"GR",1073
2021-08-02,"GRY",38
2021-08-02,"GV",9
2021-08-02,"O",138
2021-08-02,"S",5
2021-08-03,"G",77
2021-08-03,"GH",147
2021-08-03,"GK",21694
2021-08-03,"GR",776
2021-08-03,"GRY",60
2021-08-03,"GV",12
2021-08-03,"L",1
2021-08-03,"O",195
2021-08-03,"S",1
2021-08-04,"G",88
2021-08-04,"GH",105
2021-08-04,"GK",20725
2021-08-04,"GR",650
2021-08-04,"GRY",61
2021-08-04,"GV",19
2021-08-04,"O",320
2021-08-04,"S",2
2021-08-05,"G",836
2021-08-05,"GH",133
2021-08-05,"GK",20086
2021-08-05,"GR",688
2021-08-05,"GRY",37
2021-08-05,"GV",23
2021-08-05,"L",7
2021-08-05,"O",84
2021-08-05,"S",5
2021-08-06,"G",593
2021-08-06,"GH",128
2021-08-06,"GK",18875
2021-08-06,"GR",696
2021-08-06,"GRY",41
2021-08-06,"GV",21
2021-08-06,"L",4
2021-08-06,"O",60
2021-08-06,"S",9
2021-08-07,"G",2272
2021-08-07,"GH",96
2021-08-07,"GK",14524
2021-08-07,"GR",660
2021-08-07,"GRY",37
2021-08-07,"GV",19
2021-08-07,"L",14
2021-08-07,"O",129
2021-08-07,"S",4
2021-08-08,"G",870
2021-08-08,"GH",68
2021-08-08,"GK",11792
2021-08-08,"GR",1303
2021-08-08,"GRY",26
2021-08-08,"GV",13
2021-08-08,"L",3
2021-08-08,"O",36
2021-08-08,"S",2
2021-08-09,"G",57
2021-08-09,"GH",84
2021-08-09,"GK",19977
2021-08-09,"GR",558
2021-08-09,"GRY",42
2021-08-09,"GV",8
2021-08-09,"L",9
2021-08-09,"O",67
2021-08-10,"G",58
2021-08-10,"GH",92
2021-08-10,"GK",23077
2021-08-10,"GR",582
2021-08-10,"GRY",30
2021-08-10,"GV",7
2021-08-10,"L",1
2021-08-10,"O",245
2021-08-10,"S",4
2021-08-11,"G",26
2021-08-11,"GH",79
2021-08-11,"GK",18087
2021-08-11,"GR",439
2021-08-11,"GRY",54
2021-08-11,"GV",10
2021-08-11,"L",5
2021-08-11,"O",180
2021-08-11,"S",1
2021-08-12,"G",20
2021-08-12,"GH",58
2021-08-12,"GK",20101
2021-08-12,"GR",501
2021-08-12,"GRA",4
2021-08-12,"GRY",31
2021-08-12,"GV",4
2021-08-12,"L",3
2021-08-12,"O",66
2021-08-12,"S",3
2021-08-13,"G",78
2021-08-13,"GH",56
2021-08-13,"GK",17842
2021-08-13,"GR",646
2021-08-13,"GRY",44
2021-08-13,"GV",6
2021-08-13,"O",44
2021-08-14,"G",48
2021-08-14,"GH",33
2021-08-14,"GK",15815
2021-08-14,"GR",212
2021-08-14,"GRY",23
2021-08-14,"GV",5
2021-08-14,"O",16
2021-08-15,"G",14
2021-08-15,"GH",41
2021-08-15,"GK",14708
2021-08-15,"GR",158
2021-08-15,"GRY",13
2021-08-15,"O",11
2021-08-16,"G",81
2021-08-16,"GH",66
2021-08-16,"GK",24911
2021-08-16,"GR",457
2021-08-16,"GRY",22
2021-08-16,"GV",10
2021-08-16,"O",74
2021-08-16,"S",4
2021-08-17,"G",68
2021-08-17,"GH",95
2021-08-17,"GK",26507
2021-08-17,"GR",334
2021-08-17,"GRY",38
2021-08-17,"GV",5
2021-08-17,"O",91
2021-08-17,"S",2
2021-08-18,"G",87
2021-08-18,"GH",69
2021-08-18,"GK",27697
2021-08-18,"GR",303
2021-08-18,"GRY",22
2021-08-18,"GV",8
2021-08-18,"O",50
2021-08-18,"S",1
2021-08-19,"G",2572
2021-08-19,"GH",66
2021-08-19,"GK",24619
2021-08-19,"GR",240
2021-08-19,"GRY",22
2021-08-19,"GV",4
2021-08-19,"O",26
2021-08-20,"G",835
2021-08-20,"GH",63
2021-08-20,"GK",21132
2021-08-20,"GR",258
2021-08-20,"GRY",21
2021-08-20,"GV",15
2021-08-20,"O",130
2021-08-21,"G",849
2021-08-21,"GH",83
2021-08-21,"GK",14588
2021-08-21,"GR",187
2021-08-21,"GRY",31
2021-08-21,"GV",2
2021-08-21,"O",40
2021-08-21,"S",2
2021-08-22,"G",10
2021-08-22,"GH",26
2021-08-22,"GK",11185
2021-08-22,"GR",95
2021-08-22,"GRY",3
2021-08-22,"GV",1
2021-08-22,"O",46
2021-08-22,"S",3
2021-08-23,"G",56
2021-08-23,"GH",85
2021-08-23,"GK",23057
2021-08-23,"GR",379
2021-08-23,"GRY",35
2021-08-23,"GV",6
2021-08-23,"O",115
2021-08-23,"S",3
2021-08-24,"G",63
2021-08-24,"GH",73
2021-08-24,"GK",24302
2021-08-24,"GR",270
2021-08-24,"GRY",24
2021-08-24,"GV",12
2021-08-24,"O",328
2021-08-24,"S",1
2021-08-25,"G",44
2021-08-25,"GH",65
2021-08-25,"GK",20802
2021-08-25,"GR",192
2021-08-25,"GRY",18
2021-08-25,"GV",8
2021-08-25,"O",87
2021-08-26,"G",52
2021-08-26,"GH",40
2021-08-26,"GK",20813
2021-08-26,"GR",187
2021-08-26,"GRY",12
2021-08-26,"GV",13
2021-08-26,"O",277
2021-08-26,"S",1
2021-08-27,"G",51
2021-08-27,"GH",70
2021-08-27,"GK",20195
2021-08-27,"GR",199
2021-08-27,"GRY",12
2021-08-27,"GV",5
2021-08-27,"O",195
2021-08-28,"G",16
2021-08-28,"GH",48
2021-08-28,"GK",13695
2021-08-28,"GR",98
2021-08-28,"GRY",10
2021-08-28,"GV",3
2021-08-28,"O",16
2021-08-29,"G",14
2021-08-29,"GH",26
2021-08-29,"GK",11009
2021-08-29,"GR",81
2021-08-29,"GRY",7
2021-08-29,"GV",5
2021-08-29,"O",15
2021-08-30,"G",49
2021-08-30,"GH",68
2021-08-30,"GK",23695
2021-08-30,"GR",224
2021-08-30,"GRY",20
2021-08-30,"GV",6
2021-08-30,"O",59
2021-08-30,"S",1
2021-08-31,"G",64
2021-08-31,"GH",84
2021-08-31,"GK",25926
2021-08-31,"GR",172
2021-08-31,"GRY",16
2021-08-31,"GV",14
2021-08-31,"O",73
2021-08-31,"S",2
2021-09-01,"G",57
2021-09-01,"GH",60
2021-09-01,"GK",20951
2021-09-01,"GR",193
2021-09-01,"GRY",13
2021-09-01,"GV",8
2021-09-01,"O",177
2021-09-01,"S",1
2021-09-02,"G",50
2021-09-02,"GH",66
2021-09-02,"GK",20808
2021-09-02,"GR",148
2021-09-02,"GRY",18
2021-09-02,"GV",9
2021-09-02,"O",150
2021-09-02,"S",1
2021-09-03,"G",18
2021-09-03,"GH",51
2021-09-03,"GK",19305
2021-09-03,"GR",127
2021-09-03,"GRY",15
2021-09-03,"GV",10
2021-09-03,"O",82
2021-09-03,"S",1
2021-09-04,"G",15
2021-09-04,"GH",34
2021-09-04,"GK",12983
2021-09-04,"GR",66
2021-09-04,"GRY",4
2021-09-04,"GV",4
2021-09-04,"O",82
2021-09-04,"S",1
2021-09-05,"G",17
2021-09-05,"GH",22
2021-09-05,"GK",10579
2021-09-05,"GR",53
2021-09-05,"GRY",3
2021-09-05,"GV",2
2021-09-05,"O",81
2021-09-06,"G",27
2021-09-06,"GH",48
2021-09-06,"GK",17531
2021-09-06,"GR",144
2021-09-06,"GRY",11
2021-09-06,"GV",6
2021-09-06,"O",47
2021-09-07,"G",64
2021-09-07,"GH",52
2021-09-07,"GK",24227
2021-09-07,"GR",101
2021-09-07,"GRY",7
2021-09-07,"GV",5
2021-09-07,"L",1
2021-09-07,"O",183
2021-09-08,"G",84
2021-09-08,"GH",51
2021-09-08,"GK",21289
2021-09-08,"GR",120
2021-09-08,"GRY",8
2021-09-08,"GV",12
2021-09-08,"L",1
2021-09-08,"O",184
2021-09-08,"S",1
2021-09-09,"G",59
2021-09-09,"GH",51
2021-09-09,"GK",20790
2021-09-09,"GR",100
2021-09-09,"GRY",6
2021-09-09,"GV",13
2021-09-09,"O",151
2021-09-09,"S",1
2021-09-10,"G",59
2021-09-10,"GH",64
2021-09-10,"GK",19692
2021-09-10,"GR",110
2021-09-10,"GRY",11
2021-09-10,"GV",8
2021-09-10,"O",121
2021-09-11,"G",46
2021-09-11,"GH",42
2021-09-11,"GK",11680
2021-09-11,"GR",64
2021-09-11,"GRY",2
2021-09-11,"GV",8
2021-09-11,"O",215
2021-09-12,"G",47
2021-09-12,"GH",44
2021-09-12,"GK",10919
2021-09-12,"GR",42
2021-09-12,"GRA",1
2021-09-12,"GV",5
2021-09-12,"O",253
2021-09-13,"G",66
2021-09-13,"GH",78
2021-09-13,"GK",22397
2021-09-13,"GR",143
2021-09-13,"GRY",9
2021-09-13,"GV",8
2021-09-13,"L",1
2021-09-13,"O",356
2021-09-14,"G",89
2021-09-14,"GH",124
2021-09-14,"GK",19083
2021-09-14,"GR",86
2021-09-14,"GRY",11
2021-09-14,"GV",6
2021-09-14,"O",260
2021-09-15,"G",41
2021-09-15,"GH",48
2021-09-15,"GK",17029
2021-09-15,"GR",76
2021-09-15,"GRY",11
2021-09-15,"GV",2
2021-09-15,"O",300
2021-09-16,"G",32
2021-09-16,"GH",63
2021-09-16,"GK",16978
2021-09-16,"GR",62
2021-09-16,"GRY",5
2021-09-16,"GV",9
2021-09-16,"O",157
2021-09-17,"G",38
2021-09-17,"GH",54
2021-09-17,"GK",17128
2021-09-17,"GR",41
2021-09-17,"GRY",25
2021-09-17,"GV",5
2021-09-17,"O",153
2021-09-18,"G",19
2021-09-18,"GH",28
2021-09-18,"GK",11146
2021-09-18,"GR",32
2021-09-18,"GRY",1
2021-09-18,"GV",3
2021-09-18,"O",42
2021-09-19,"G",22
2021-09-19,"GH",32
2021-09-19,"GK",10596
2021-09-19,"GR",30
2021-09-19,"GV",7
2021-09-19,"O",26
2021-09-20,"G",78
2021-09-20,"GH",60
2021-09-20,"GK",19676
2021-09-20,"GR",93
2021-09-20,"GV",11
2021-09-20,"O",50
2021-09-21,"G",137
2021-09-21,"GH",60
2021-09-21,"GK",18984
2021-09-21,"GR",68
2021-09-21,"GV",23
2021-09-21,"L",1
2021-09-21,"O",97
2021-09-21,"S",2
2021-09-22,"G",63
2021-09-22,"GH",49
2021-09-22,"GK",13941
2021-09-22,"GR",54
2021-09-22,"GRY",4
2021-09-22,"GV",2
2021-09-22,"O",62
2021-09-23,"G",57
2021-09-23,"GH",43
2021-09-23,"GK",15414
2021-09-23,"GR",74
2021-09-23,"GRY",1
2021-09-23,"GV",7
2021-09-23,"O",92
2021-09-24,"G",79
2021-09-24,"GH",55
2021-09-24,"GK",16593
2021-09-24,"GR",41
2021-09-24,"GRY",1
2021-09-24,"GV",11
2021-09-24,"O",85
2021-09-25,"G",41
2021-09-25,"GH",27
2021-09-25,"GK",9030
2021-09-25,"GR",25
2021-09-25,"GV",4
2021-09-25,"O",26
2021-09-26,"G",35
2021-09-26,"GH",28
2021-09-26,"GK",9117
2021-09-26,"GR",18
2021-09-26,"GRY",1
2021-09-26,"GV",3
2021-09-26,"O",12
2021-09-27,"G",85
2021-09-27,"GH",60
2021-09-27,"GK",19889
2021-09-27,"GR",71
2021-09-27,"GRY",4
2021-09-27,"GV",12
2021-09-27,"O",88
2021-09-28,"G",88
2021-09-28,"GH",40
2021-09-28,"GK",18230
2021-09-28,"GR",44
2021-09-28,"GRY",1
2021-09-28,"GV",10
2021-09-28,"L",2
2021-09-28,"O",39
2021-09-29,"G",104
2021-09-29,"GH",40
2021-09-29,"GK",18515
2021-09-29,"GR",55
2021-09-29,"GRY",2
2021-09-29,"GV",20
2021-09-29,"O",54
2021-09-29,"S",1
2021-09-30,"G",75
2021-09-30,"GH",37
2021-09-30,"GK",15954
2021-09-30,"GR",42
2021-09-30,"GV",14
2021-09-30,"O",40
2021-10-01,"G",48
2021-10-01,"GH",42
2021-10-01,"GK",13732
2021-10-01,"GR",38
2021-10-01,"GRY",2
2021-10-01,"GV",2
2021-10-01,"L",1
2021-10-01,"O",191
2021-10-02,"G",26
2021-10-02,"GH",30
2021-10-02,"GK",9765
2021-10-02,"GR",27
2021-10-02,"GRY",1
2021-10-02,"GV",3
2021-10-02,"L",4
2021-10-02,"O",37
2021-10-03,"G",26
2021-10-03,"GH",16
2021-10-03,"GK",10038
2021-10-03,"GR",13
2021-10-03,"GV",6
2021-10-03,"O",30
2021-10-04,"G",76
2021-10-04,"GH",48
2021-10-04,"GK",19112
2021-10-04,"GR",37
2021-10-04,"GV",14
2021-10-04,"O",81
2021-10-05,"G",115
2021-10-05,"GH",31
2021-10-05,"GK",18428
2021-10-05,"GR",40
2021-10-05,"GV",6
2021-10-05,"O",98
2021-10-06,"G",56
2021-10-06,"GH",33
2021-10-06,"GK",16542
2021-10-06,"GR",29
2021-10-06,"GV",6
2021-10-06,"O",94
2021-10-07,"G",67
2021-10-07,"GH",38
2021-10-07,"GK",17697
2021-10-07,"GR",35
2021-10-07,"GRA",1
2021-10-07,"GV",4
2021-10-07,"O",54
2021-10-08,"",1
2021-10-08,"G",71
2021-10-08,"GH",36
2021-10-08,"GK",15127
2021-10-08,"GR",41
2021-10-08,"GV",12
2021-10-08,"O",76
2021-10-09,"G",43
2021-10-09,"GH",36
2021-10-09,"GK",11324
2021-10-09,"GR",23
2021-10-09,"GV",5
2021-10-09,"L",1
2021-10-09,"O",25
2021-10-10,"",1
2021-10-10,"G",40
2021-10-10,"GH",21
2021-10-10,"GK",10026
2021-10-10,"GR",20
2021-10-10,"GRY",1
2021-10-10,"GV",3
2021-10-10,"O",29
2021-10-11,"G",92
2021-10-11,"GH",36
2021-10-11,"GK",16582
2021-10-11,"GR",24
2021-10-11,"GV",11
2021-10-11,"O",71
2021-10-12,"G",76
2021-10-12,"GH",26
2021-10-12,"GK",18163
2021-10-12,"GR",30
2021-10-12,"GRA",2
2021-10-12,"GV",12
2021-10-12,"L",1
2021-10-12,"O",59
2021-10-13,"G",75
2021-10-13,"GH",33
2021-10-13,"GK",14928
2021-10-13,"GR",22
2021-10-13,"GV",10
2021-10-13,"O",69
2021-10-13,"S",5
2021-10-14,"G",71
2021-10-14,"GH",28
2021-10-14,"GK",15319
2021-10-14,"GR",26
2021-10-14,"GV",8
2021-10-14,"O",56
2021-10-15,"G",75
2021-10-15,"GH",33
2021-10-15,"GK",14633
2021-10-15,"GR",54
2021-10-15,"GRY",1
2021-10-15,"GV",5
2021-10-15,"L",2
2021-10-15,"O",63
2021-10-16,"G",42
2021-10-16,"GH",18
2021-10-16,"GK",9858
2021-10-16,"GR",24
2021-10-16,"GV",5
2021-10-16,"O",26
2021-10-17,"G",50
2021-10-17,"GH",21
2021-10-17,"GK",9371
2021-10-17,"GR",9
2021-10-17,"GRY",1
2021-10-17,"GV",1
2021-10-17,"O",36
2021-10-18,"G",40
2021-10-18,"GH",30
2021-10-18,"GK",19435
2021-10-18,"GR",23
2021-10-18,"GV",9
2021-10-18,"L",1
2021-10-18,"O",100
2021-10-19,"G",22
2021-10-19,"GH",41
2021-10-19,"GK",19712
2021-10-19,"GR",13
2021-10-19,"GRY",1
2021-10-19,"GV",9
2021-10-19,"L",1
2021-10-19,"O",75
2021-10-19,"V",1
2021-10-20,"G",34
2021-10-20,"GH",31
2021-10-20,"GK",16784
2021-10-20,"GR",16
2021-10-20,"GRY",1
2021-10-20,"GV",4
2021-10-20,"L",1
2021-10-20,"O",74
2021-10-21,"G",40
2021-10-21,"GH",25
2021-10-21,"GK",16622
2021-10-21,"GR",20
2021-10-21,"GV",8
2021-10-21,"O",63
2021-10-22,"G",29
2021-10-22,"GH",31
2021-10-22,"GK",16977
2021-10-22,"GR",14
2021-10-22,"GV",3
2021-10-22,"O",49
2021-10-23,"G",23
2021-10-23,"GH",25
2021-10-23,"GK",13397
2021-10-23,"GR",9
2021-10-23,"GRY",1
2021-10-23,"GV",5
2021-10-23,"O",47
2021-10-24,"G",19
2021-10-24,"GH",18
2021-10-24,"GK",11396
2021-10-24,"GR",8
2021-10-24,"GRY",1
2021-10-24,"GV",1
2021-10-24,"O",28
2021-10-25,"G",40
2021-10-25,"GH",46
2021-10-25,"GK",21631
2021-10-25,"GR",14
2021-10-25,"GRY",1
2021-10-25,"GV",2
2021-10-25,"L",1
2021-10-25,"O",91
2021-10-26,"G",38
2021-10-26,"GH",29
2021-10-26,"GK",20119
2021-10-26,"GR",13
2021-10-26,"GV",3
2021-10-26,"O",60
2021-10-27,"G",31
2021-10-27,"GH",32
2021-10-27,"GK",19194
2021-10-27,"GR",16
2021-10-27,"GV",6
2021-10-27,"L",1
2021-10-27,"O",80
2021-10-28,"G",56
2021-10-28,"GH",33
2021-10-28,"GK",18957
2021-10-28,"GR",19
2021-10-28,"GRY",1
2021-10-28,"GV",10
2021-10-28,"L",2
2021-10-28,"O",68
2021-10-29,"G",42
2021-10-29,"GH",17
2021-10-29,"GK",16587
2021-10-29,"GR",14
2021-10-29,"GRY",1
2021-10-29,"GV",7
2021-10-29,"L",1
2021-10-29,"O",48
2021-10-30,"G",22
2021-10-30,"GH",18
2021-10-30,"GK",11190
2021-10-30,"GR",4
2021-10-30,"O",37
2021-10-31,"G",22
2021-10-31,"GH",20
2021-10-31,"GK",13228
2021-10-31,"GR",6
2021-10-31,"GV",3
2021-10-31,"O",22
2021-11-01,"G",34
2021-11-01,"GH",32
2021-11-01,"GK",19204
2021-11-01,"GR",22
2021-11-01,"GRY",1
2021-11-01,"GV",9
2021-11-01,"L",1
2021-11-01,"O",61
2021-11-02,"G",100
2021-11-02,"GH",37
2021-11-02,"GK",21607
2021-11-02,"GR",15
2021-11-02,"GV",8
2021-11-02,"O",87
2021-11-03,"G",87
2021-11-03,"GH",59
2021-11-03,"GK",22656
2021-11-03,"GR",15
2021-11-03,"GV",13
2021-11-03,"L",2
2021-11-03,"O",69
2021-11-04,"G",54
2021-11-04,"GH",46
2021-11-04,"GK",21234
2021-11-04,"GR",12
2021-11-04,"GV",17
2021-11-04,"L",2
2021-11-04,"O",84
2021-11-05,"G",71
2021-11-05,"GH",44
2021-11-05,"GK",20217
2021-11-05,"GR",9
2021-11-05,"GV",10
2021-11-05,"L",2
2021-11-05,"O",73
2021-11-05,"S",1
2021-11-06,"G",15
2021-11-06,"GH",27
2021-11-06,"GK",13898
2021-11-06,"GR",12
2021-11-06,"GV",5
2021-11-06,"L",1
2021-11-06,"O",49
2021-11-07,"G",11
2021-11-07,"GH",11
2021-11-07,"GK",14041
2021-11-07,"GR",8
2021-11-07,"GV",2
2021-11-07,"L",2
2021-11-07,"O",37
2021-11-08,"G",61
2021-11-08,"GH",53
2021-11-08,"GK",26706
2021-11-08,"GR",11
2021-11-08,"GRA",1
2021-11-08,"GRY",1
2021-11-08,"GV",1
2021-11-08,"L",2
2021-11-08,"O",87
2021-11-09,"G",27
2021-11-09,"GH",41
2021-11-09,"GK",23000
2021-11-09,"GR",15
2021-11-09,"GV",1
2021-11-09,"L",1
2021-11-09,"O",72
2021-11-10,"G",12
2021-11-10,"GH",36
2021-11-10,"GK",22709
2021-11-10,"GR",12
2021-11-10,"GRY",1
2021-11-10,"GV",1
2021-11-10,"L",1
2021-11-10,"O",83
2021-11-11,"G",27
2021-11-11,"GH",60
